time,Time,Humudity,Temp
27:50.8,1:27:51,48,24
28:01.4,1:28:01,48,24
28:11.9,1:28:12,48,24
28:22.4,1:28:22,48,24
28:33.0,1:28:33,48,24
28:43.5,1:28:44,48,24
28:54.1,1:28:54,48,24
29:04.6,1:29:05,48,24
29:15.1,1:29:15,48,24
29:25.7,1:29:26,48,24
29:36.2,1:29:36,48,24
29:46.7,1:29:47,48,24
29:57.3,1:29:57,48,24
30:07.8,1:30:08,48,24
30:18.4,1:30:18,48,24
30:28.9,1:30:29,48,24
30:50.0,1:30:50,48,24
31:00.5,1:31:01,48,24
31:21.6,1:31:22,48,24
31:32.1,1:31:32,48,24
31:42.7,1:31:43,48,24
31:53.2,1:31:53,48,24
32:03.7,1:32:04,48,24
32:14.3,1:32:14,48,24
32:24.8,1:32:25,48,24
32:35.4,1:32:35,48,24
32:45.9,1:32:46,48,24
32:56.4,1:32:56,48,24
33:07.0,1:33:07,48,24
33:17.5,1:33:18,48,24
33:28.1,1:33:28,48,24
33:38.6,1:33:39,48,24
33:49.1,1:33:49,48,24
33:59.7,1:34:00,48,24
34:10.2,1:34:10,48,24
34:20.7,1:34:21,48,24
34:31.3,1:34:31,48,24
34:41.8,1:34:42,47,24
34:52.4,1:34:52,47,24
35:02.9,1:35:03,47,24
35:13.4,1:35:13,47,24
35:24.0,1:35:24,47,24
35:45.1,1:35:45,47,24
35:55.6,1:35:56,47,24
36:06.1,1:36:06,47,24
36:16.7,1:36:17,47,24
36:27.2,1:36:27,47,24
36:37.7,1:36:38,47,24
36:48.3,1:36:48,47,24
36:58.8,1:36:59,47,24
37:09.4,1:37:09,47,24
37:19.9,1:37:20,47,24
37:30.4,1:37:30,47,24
37:41.0,1:37:41,47,24
37:51.5,1:37:51,47,24
38:02.0,1:38:02,47,24
38:12.6,1:38:13,47,24
38:23.1,1:38:23,47,24
38:44.2,1:38:44,47,24
38:54.7,1:38:55,47,24
39:05.3,1:39:05,47,24
39:15.8,1:39:16,47,25
39:26.4,1:39:26,47,25
39:36.9,1:39:37,47,24
39:47.4,1:39:47,47,25
39:58.0,1:39:58,46,25
40:08.5,1:40:09,46,25
40:19.1,1:40:19,46,25
40:40.1,1:40:40,46,24
40:50.7,1:40:51,46,25
41:01.2,1:41:01,46,25
41:22.3,1:41:22,46,25
41:32.8,1:41:33,46,25
41:43.4,1:41:43,46,25
41:53.9,1:41:54,46,25
42:04.4,1:42:04,46,25
42:15.0,1:42:15,46,25
42:25.5,1:42:26,46,25
42:36.0,1:42:36,46,25
42:46.6,1:42:47,46,25
42:57.1,1:42:57,46,25
43:07.6,1:43:08,46,24
43:18.2,1:43:18,46,25
43:28.7,1:43:29,46,24
43:39.3,1:43:39,46,24
43:49.8,1:43:50,46,24
44:00.3,1:44:00,46,24
44:10.9,1:44:11,46,24
44:21.4,1:44:21,46,24
44:31.9,1:44:32,46,24
44:42.5,1:44:42,46,24
44:53.0,1:44:53,46,25
45:03.6,1:45:04,46,25
45:14.1,1:45:14,46,25
45:24.7,1:45:25,46,25
45:35.2,1:45:35,46,25
45:45.7,1:45:46,46,25
45:56.3,1:45:56,46,25
46:06.8,1:46:07,46,25
46:17.4,1:46:17,46,25
46:27.9,1:46:28,46,25
46:38.4,1:46:38,46,25
46:49.0,1:46:49,46,25
46:59.5,1:47:00,45,25
47:10.1,1:47:10,45,25
47:20.6,1:47:21,45,25
47:31.1,1:47:31,45,25
47:41.7,1:47:42,45,25
48:02.7,1:48:03,45,25
48:13.3,1:48:13,45,25
48:23.8,1:48:24,44,25
48:34.4,1:48:34,44,25
48:44.9,1:48:45,44,25
48:55.4,1:48:55,44,25
49:06.0,1:49:06,44,25
49:16.5,1:49:17,44,25
49:27.1,1:49:27,44,25
49:37.6,1:49:38,44,25
49:48.1,1:49:48,45,25
49:58.7,1:49:59,45,24
50:09.2,1:50:09,45,24
50:19.7,1:50:20,45,24
50:30.3,1:50:30,45,24
50:40.8,1:50:41,45,24
50:51.4,1:50:51,45,24
51:01.9,1:51:02,45,24
51:12.4,1:51:12,45,24
51:23.0,1:51:23,45,24
51:33.5,1:51:34,45,24
51:44.1,1:51:44,45,24
51:54.6,1:51:55,45,24
52:15.7,1:52:16,45,24
52:26.2,1:52:26,45,24
52:36.7,1:52:37,45,24
52:47.3,1:52:47,45,24
52:57.8,1:52:58,45,24
53:08.3,1:53:08,45,24
53:18.9,1:53:19,45,24
53:29.4,1:53:29,45,24
53:40.0,1:53:40,45,24
53:50.5,1:53:51,45,24
54:11.6,1:54:12,45,24
54:32.6,1:54:33,45,24
54:53.7,1:54:54,45,24
55:14.8,1:55:15,45,24
55:25.3,1:55:25,45,24
55:35.9,1:55:36,45,24
55:46.4,1:55:46,45,24
55:56.9,1:55:57,45,24
56:07.5,1:56:07,45,24
56:18.0,1:56:18,45,24
56:28.5,1:56:29,45,24
56:49.6,1:56:50,45,24
57:00.2,1:57:00,45,24
57:10.7,1:57:11,45,24
57:21.2,1:57:21,45,24
57:31.8,1:57:32,45,24
57:42.3,1:57:42,45,24
57:52.9,1:57:53,45,24
58:03.4,1:58:03,45,24
58:13.9,1:58:14,44,24
58:24.5,1:58:24,44,24
58:35.0,1:58:35,44,24
58:45.5,1:58:46,44,24
58:56.1,1:58:56,45,24
59:06.6,1:59:07,45,24
59:17.2,1:59:17,44,24
59:27.7,1:59:28,44,24
59:38.2,1:59:38,44,24
59:48.8,1:59:49,44,24
59:59.3,1:59:59,44,24
00:09.9,2:00:10,44,24
00:20.4,2:00:20,44,24
00:30.9,2:00:31,44,24
00:41.5,2:00:41,44,24
00:52.0,2:00:52,44,24
01:13.1,2:01:13,44,24
01:23.6,2:01:24,44,24
01:34.2,2:01:34,44,24
01:44.7,2:01:45,44,24
01:55.3,2:01:55,44,24
02:05.8,2:02:06,44,24
02:16.3,2:02:16,44,24
02:26.9,2:02:27,44,24
02:37.4,2:02:37,44,24
02:48.0,2:02:48,44,24
02:58.5,2:02:58,44,24
03:09.0,2:03:09,44,24
03:19.6,2:03:20,44,24
03:40.6,2:03:41,44,24
03:51.2,2:03:51,44,24
04:01.7,2:04:02,44,24
04:12.3,2:04:12,44,24
04:22.8,2:04:23,44,24
04:33.3,2:04:33,44,24
04:43.9,2:04:44,44,24
04:54.4,2:04:54,44,24
05:05.0,2:05:05,44,24
05:15.5,2:05:16,44,24
05:26.0,2:05:26,44,24
05:36.6,2:05:37,44,24
05:47.1,2:05:47,44,24
05:57.7,2:05:58,44,24
06:08.2,2:06:08,44,24
06:18.7,2:06:19,44,24
06:29.3,2:06:29,44,24
06:39.8,2:06:40,44,24
06:50.3,2:06:50,44,24
07:00.9,2:07:01,44,24
07:11.4,2:07:11,44,24
07:22.0,2:07:22,44,24
07:32.5,2:07:32,44,24
07:43.0,2:07:43,44,24
07:53.6,2:07:54,44,24
08:04.1,2:08:04,44,24
08:14.6,2:08:15,44,24
08:25.2,2:08:25,44,24
08:35.7,2:08:36,44,24
08:46.3,2:08:46,44,24
08:56.8,2:08:57,44,24
09:07.3,2:09:07,44,24
09:17.9,2:09:18,44,24
09:28.4,2:09:28,44,24
09:38.9,2:09:39,44,24
09:49.5,2:09:49,44,24
10:00.0,2:10:00,44,24
10:10.6,2:10:11,44,24
10:21.1,2:10:21,44,24
10:31.7,2:10:32,44,24
10:42.2,2:10:42,44,24
10:52.7,2:10:53,44,24
11:03.3,2:11:03,44,24
11:13.8,2:11:14,44,24
11:34.9,2:11:35,44,24
11:45.4,2:11:45,44,24
12:06.5,2:12:07,44,24
12:17.0,2:12:17,44,24
12:27.6,2:12:28,44,24
12:38.1,2:12:38,44,24
12:48.6,2:12:49,44,24
12:59.2,2:12:59,44,24
13:09.7,2:13:10,44,24
13:20.3,2:13:20,44,24
13:30.8,2:13:31,44,24
13:41.3,2:13:41,44,24
13:51.9,2:13:52,44,24
14:02.4,2:14:02,44,24
14:12.9,2:14:13,44,24
14:23.5,2:14:23,44,24
14:34.0,2:14:34,44,24
14:44.5,2:14:45,44,24
14:55.1,2:14:55,44,24
15:05.6,2:15:06,44,24
15:16.2,2:15:16,44,24
15:37.2,2:15:37,44,24
15:47.8,2:15:48,44,24
15:58.3,2:15:58,44,24
16:08.9,2:16:09,44,24
16:19.4,2:16:19,44,24
16:29.9,2:16:30,44,24
16:40.5,2:16:40,44,24
16:51.0,2:16:51,44,24
17:01.5,2:17:02,44,24
17:12.1,2:17:12,44,24
17:22.6,2:17:23,44,24
17:33.2,2:17:33,44,24
17:43.7,2:17:44,44,24
18:04.8,2:18:05,44,24
18:15.3,2:18:15,44,24
18:25.9,2:18:26,44,24
18:36.4,2:18:36,44,24
18:46.9,2:18:47,44,24
18:57.5,2:18:57,44,24
19:08.0,2:19:08,44,24
19:18.5,2:19:19,44,24
19:29.1,2:19:29,44,24
19:39.6,2:19:40,44,24
19:50.2,2:19:50,44,24
20:00.7,2:20:01,44,24
20:11.3,2:20:11,44,24
20:21.8,2:20:22,44,24
20:32.3,2:20:32,44,24
20:42.9,2:20:43,44,24
20:53.4,2:20:53,44,24
21:14.5,2:21:14,44,24
21:25.0,2:21:25,44,24
21:35.6,2:21:36,44,24
21:46.1,2:21:46,44,24
21:56.7,2:21:57,44,24
22:17.7,2:22:18,44,24
22:28.3,2:22:28,44,24
22:38.8,2:22:39,44,24
22:49.3,2:22:49,44,24
22:59.9,2:23:00,44,24
23:10.4,2:23:10,44,24
23:21.0,2:23:21,44,24
23:31.5,2:23:32,44,24
23:52.6,2:23:53,44,24
24:03.1,2:24:03,44,24
24:13.6,2:24:14,44,24
24:24.2,2:24:24,44,24
24:34.7,2:24:35,44,24
24:45.3,2:24:45,44,24
24:55.8,2:24:56,43,24
25:06.3,2:25:06,43,24
25:16.9,2:25:17,43,24
25:27.4,2:25:27,43,24
25:48.5,2:25:48,43,24
25:59.0,2:25:59,43,24
26:09.6,2:26:10,43,24
26:20.1,2:26:20,43,24
26:41.2,2:26:41,43,24
26:51.7,2:26:52,43,24
27:02.2,2:27:02,43,24
27:23.3,2:27:23,43,24
27:33.8,2:27:34,43,24
27:44.4,2:27:44,43,24
27:54.9,2:27:55,43,24
28:26.5,2:28:27,43,24
28:37.1,2:28:37,43,24
28:47.6,2:28:48,43,24
28:58.2,2:28:58,43,24
29:08.7,2:29:09,43,24
29:19.2,2:29:19,43,24
29:29.8,2:29:30,43,24
29:40.3,2:29:40,43,24
29:50.9,2:29:51,43,24
30:01.4,2:30:01,43,24
30:11.9,2:30:12,43,24
30:22.5,2:30:22,43,24
30:33.0,2:30:33,43,24
30:43.6,2:30:44,43,24
30:54.1,2:30:54,43,24
31:15.2,2:31:15,43,24
31:25.7,2:31:26,43,24
31:36.2,2:31:36,43,24
31:46.8,2:31:47,43,24
31:57.3,2:31:57,43,24
32:07.9,2:32:08,43,24
32:18.4,2:32:18,43,24
32:28.9,2:32:29,43,24
32:39.5,2:32:39,43,24
32:50.0,2:32:50,43,23
33:00.5,2:33:01,43,24
33:11.1,2:33:11,43,23
33:21.6,2:33:22,43,24
33:32.2,2:33:32,43,24
33:42.7,2:33:43,43,24
33:53.3,2:33:53,43,24
34:03.8,2:34:04,43,23
34:14.3,2:34:14,43,23
34:35.4,2:34:35,43,23
34:46.0,2:34:46,43,24
34:56.5,2:34:57,43,24
35:07.0,2:35:07,43,24
35:28.1,2:35:28,43,23
35:49.2,2:35:49,43,23
36:10.3,2:36:10,43,23
36:20.8,2:36:21,43,23
36:31.3,2:36:31,43,23
36:41.9,2:36:42,43,23
36:52.4,2:36:52,43,23
37:02.9,2:37:03,43,23
37:13.5,2:37:14,43,23
37:24.0,2:37:24,43,23
37:34.6,2:37:35,43,23
37:45.1,2:37:45,43,23
37:55.7,2:37:56,43,23
38:06.2,2:38:06,43,23
38:16.7,2:38:17,43,23
38:27.3,2:38:27,43,23
38:48.4,2:38:48,43,23
38:58.9,2:38:59,43,23
39:09.4,2:39:09,43,23
39:20.0,2:39:20,43,23
39:30.5,2:39:30,43,23
39:41.0,2:39:41,43,23
39:51.6,2:39:52,43,23
40:02.1,2:40:02,43,23
40:23.2,2:40:23,43,23
40:33.7,2:40:34,43,23
40:44.3,2:40:44,43,23
40:54.8,2:40:55,43,23
41:05.3,2:41:05,43,23
41:15.9,2:41:16,43,23
41:26.4,2:41:26,43,23
41:37.0,2:41:37,43,23
42:08.6,2:42:09,43,23
42:19.1,2:42:19,43,23
42:29.7,2:42:30,43,23
42:40.2,2:42:40,43,23
42:50.7,2:42:51,43,23
43:11.8,2:43:12,43,23
43:22.4,2:43:22,43,23
43:32.9,2:43:33,43,23
43:43.4,2:43:43,43,23
43:54.0,2:43:54,43,23
44:25.6,2:44:26,43,23
44:36.1,2:44:36,43,23
44:46.7,2:44:47,43,23
44:57.2,2:44:57,43,23
45:07.8,2:45:08,43,23
45:18.3,2:45:18,43,23
45:28.8,2:45:29,43,23
45:39.4,2:45:39,43,23
45:49.9,2:45:50,43,23
46:00.4,2:46:00,43,23
46:21.5,2:46:22,43,23
46:32.1,2:46:32,43,23
46:42.6,2:46:43,43,23
46:53.1,2:46:53,43,23
47:03.7,2:47:04,43,23
47:14.2,2:47:14,43,23
47:24.8,2:47:25,43,23
47:35.3,2:47:35,43,23
47:45.8,2:47:46,43,23
48:06.9,2:48:07,43,23
48:17.4,2:48:17,43,23
48:28.0,2:48:28,43,23
48:38.5,2:48:39,43,23
48:49.1,2:48:49,43,23
48:59.6,2:49:00,43,23
49:10.2,2:49:10,43,23
49:20.7,2:49:21,43,23
49:31.2,2:49:31,43,23
49:41.8,2:49:42,43,23
49:52.3,2:49:52,43,23
50:02.9,2:50:03,43,23
50:13.4,2:50:13,43,23
50:23.9,2:50:24,43,23
50:34.5,2:50:34,43,23
50:45.0,2:50:45,43,23
50:55.6,2:50:56,43,23
51:06.1,2:51:06,43,23
51:16.6,2:51:17,43,23
51:27.2,2:51:27,43,23
51:48.3,2:51:48,43,23
51:58.8,2:51:59,43,23
52:09.3,2:52:09,43,23
52:19.9,2:52:20,43,23
52:40.9,2:52:41,43,23
52:51.5,2:52:51,43,23
53:02.0,2:53:02,43,23
53:12.6,2:53:13,43,23
53:23.1,2:53:23,43,23
53:33.6,2:53:34,43,23
53:44.2,2:53:44,43,23
54:05.2,2:54:05,43,23
54:15.8,2:54:16,43,23
54:26.3,2:54:26,43,23
54:36.9,2:54:37,43,23
54:47.4,2:54:47,43,23
54:57.9,2:54:58,43,23
55:40.1,2:55:40,43,23
55:50.6,2:55:51,43,23
56:11.7,2:56:12,43,23
56:22.2,2:56:22,43,23
56:32.8,2:56:33,43,23
56:43.3,2:56:43,43,23
56:53.8,2:56:54,43,23
57:04.4,2:57:04,43,23
57:25.5,2:57:25,43,23
57:36.0,2:57:36,43,23
57:57.1,2:57:57,43,23
58:07.6,2:58:08,43,23
58:18.1,2:58:18,43,23
58:28.7,2:58:29,43,23
58:39.2,2:58:39,43,23
58:49.7,2:58:50,43,23
59:00.3,2:59:00,43,23
59:10.8,2:59:11,43,23
59:21.4,2:59:21,43,23
59:31.9,2:59:32,43,23
59:42.4,2:59:42,43,23
59:53.0,2:59:53,43,23
00:14.1,3:00:14,43,23
00:35.1,3:00:35,43,23
00:45.7,3:00:46,43,23
00:56.2,3:00:56,43,23
01:06.8,3:01:07,43,23
01:27.8,3:01:28,43,23
01:48.9,3:01:49,43,23
01:59.5,3:01:59,43,23
02:10.0,3:02:10,43,23
02:20.5,3:02:21,43,23
02:31.1,3:02:31,43,23
02:41.6,3:02:42,43,23
02:52.2,3:02:52,43,23
03:02.7,3:03:03,43,23
03:13.2,3:03:13,43,23
03:23.8,3:03:24,43,23
03:34.3,3:03:34,43,23
03:44.9,3:03:45,43,23
03:55.4,3:03:55,43,23
04:05.9,3:04:06,43,23
04:16.5,3:04:16,43,23
04:27.0,3:04:27,43,23
04:37.6,3:04:38,43,23
04:48.1,3:04:48,43,23
04:58.6,3:04:59,43,23
05:09.2,3:05:09,43,23
05:19.7,3:05:20,43,23
05:30.2,3:05:30,43,23
05:40.8,3:05:41,43,23
05:51.3,3:05:51,43,23
06:01.9,3:06:02,43,23
06:12.4,3:06:12,43,23
06:22.9,3:06:23,43,23
06:33.5,3:06:33,43,23
06:44.0,3:06:44,43,23
06:54.6,3:06:55,43,23
07:05.1,3:07:05,43,23
07:15.6,3:07:16,43,23
07:26.2,3:07:26,43,23
07:36.7,3:07:37,43,23
07:47.3,3:07:47,43,23
07:57.8,3:07:58,43,23
08:08.3,3:08:08,43,23
08:18.9,3:08:19,43,23
08:29.4,3:08:29,43,23
08:40.0,3:08:40,43,23
08:50.5,3:08:51,43,23
09:01.0,3:09:01,43,23
09:11.6,3:09:12,43,23
09:22.1,3:09:22,43,23
09:32.7,3:09:33,43,23
09:43.2,3:09:43,43,23
09:53.7,3:09:54,43,23
10:04.3,3:10:04,43,23
10:14.8,3:10:15,43,23
10:25.4,3:10:25,43,23
10:46.4,3:10:46,43,23
10:57.0,3:10:57,43,23
11:18.1,3:11:18,43,23
11:39.1,3:11:39,43,23
11:49.7,3:11:50,43,23
12:00.2,3:12:00,43,23
12:10.8,3:12:11,43,23
12:21.3,3:12:21,43,23
12:31.8,3:12:32,43,23
12:42.4,3:12:42,43,23
13:03.4,3:13:03,43,23
13:14.0,3:13:14,43,23
13:24.5,3:13:25,43,23
13:35.0,3:13:35,43,23
13:45.6,3:13:46,43,23
13:56.1,3:13:56,43,23
14:06.7,3:14:07,43,23
14:17.2,3:14:17,43,23
14:27.7,3:14:28,43,23
14:38.3,3:14:38,43,23
14:48.8,3:14:49,43,23
14:59.4,3:14:59,43,23
15:09.9,3:15:10,43,23
15:20.4,3:15:20,43,23
15:31.0,3:15:31,43,23
15:41.5,3:15:42,43,23
15:52.1,3:15:52,43,23
16:02.6,3:16:03,43,23
16:13.1,3:16:13,43,23
16:23.7,3:16:24,43,23
16:34.2,3:16:34,43,23
16:44.8,3:16:45,43,23
16:55.3,3:16:55,43,23
17:05.8,3:17:06,43,23
17:16.4,3:17:16,43,23
17:26.9,3:17:27,43,23
17:37.5,3:17:37,43,23
17:48.0,3:17:48,43,23
17:58.5,3:17:59,43,23
18:09.1,3:18:09,43,23
18:19.6,3:18:20,43,23
18:30.1,3:18:30,43,23
18:40.7,3:18:41,43,23
18:51.2,3:18:51,43,23
19:01.7,3:19:02,43,23
19:12.3,3:19:12,43,23
19:22.8,3:19:23,43,23
19:33.4,3:19:33,43,23
19:43.9,3:19:44,43,23
19:54.4,3:19:54,43,23
20:05.0,3:20:05,43,23
20:26.1,3:20:26,43,23
20:36.6,3:20:37,43,23
20:47.1,3:20:47,43,23
20:57.7,3:20:58,43,23
21:08.2,3:21:08,43,23
21:18.7,3:21:19,43,23
21:29.3,3:21:29,43,23
21:39.8,3:21:40,43,23
21:50.4,3:21:50,43,23
22:00.9,3:22:01,43,23
22:11.4,3:22:11,43,23
22:32.5,3:22:33,43,23
22:43.1,3:22:43,43,23
22:53.6,3:22:54,43,23
23:14.7,3:23:15,43,23
23:25.2,3:23:25,43,23
23:35.7,3:23:36,43,23
23:46.3,3:23:46,43,23
23:56.8,3:23:57,43,23
24:07.4,3:24:07,43,23
24:17.9,3:24:18,43,23
24:39.0,3:24:39,43,23
24:49.5,3:24:50,43,23
25:00.1,3:25:00,43,23
25:10.6,3:25:11,43,23
25:21.1,3:25:21,43,23
25:31.7,3:25:32,43,23
25:42.2,3:25:42,43,23
25:52.8,3:25:53,43,23
26:03.3,3:26:03,43,23
26:13.8,3:26:14,43,23
26:24.4,3:26:24,43,23
26:34.9,3:26:35,43,23
26:45.5,3:26:45,43,23
26:56.0,3:26:56,43,23
27:06.5,3:27:07,43,23
27:27.6,3:27:28,43,23
27:38.1,3:27:38,43,23
27:48.7,3:27:49,43,23
27:59.2,3:27:59,43,23
28:09.8,3:28:10,43,23
28:20.3,3:28:20,43,23
28:30.8,3:28:31,43,23
28:41.4,3:28:41,43,23
28:51.9,3:28:52,43,23
29:02.4,3:29:02,43,23
29:13.0,3:29:13,43,23
29:23.5,3:29:24,43,23
29:34.0,3:29:34,43,23
29:44.6,3:29:45,43,23
30:05.6,3:30:06,43,23
30:16.2,3:30:16,43,23
30:26.7,3:30:27,43,23
30:37.2,3:30:37,43,23
30:47.8,3:30:48,43,23
30:58.3,3:30:58,43,23
31:08.9,3:31:09,43,23
31:19.4,3:31:19,43,23
31:29.9,3:31:30,43,23
31:51.0,3:31:51,43,23
32:01.5,3:32:02,43,23
32:12.1,3:32:12,43,23
32:22.6,3:32:23,43,23
32:33.2,3:32:33,43,23
32:43.7,3:32:44,43,23
32:54.2,3:32:54,43,23
33:04.8,3:33:05,43,23
33:15.3,3:33:15,43,23
33:25.9,3:33:26,43,23
33:46.9,3:33:47,43,23
34:18.6,3:34:19,43,23
34:29.1,3:34:29,43,23
34:39.6,3:34:40,43,23
34:50.2,3:34:50,43,23
35:00.7,3:35:01,43,23
35:11.3,3:35:11,43,23
35:21.8,3:35:22,43,23
35:32.3,3:35:32,43,23
35:53.4,3:35:53,43,23
36:03.9,3:36:04,43,23
36:14.5,3:36:14,43,23
36:25.0,3:36:25,43,23
36:35.6,3:36:36,43,23
36:46.1,3:36:46,43,23
36:56.6,3:36:57,43,23
37:07.2,3:37:07,43,23
37:28.3,3:37:28,43,23
37:38.8,3:37:39,43,23
37:49.3,3:37:49,43,23
37:59.9,3:38:00,43,23
38:10.4,3:38:10,43,23
38:20.9,3:38:21,43,23
38:31.5,3:38:31,43,23
38:42.0,3:38:42,43,23
38:52.5,3:38:53,43,23
39:03.1,3:39:03,43,23
39:24.2,3:39:24,43,23
39:34.7,3:39:35,43,23
39:45.2,3:39:45,43,23
39:55.8,3:39:56,43,23
40:06.3,3:40:06,43,23
40:16.8,3:40:17,43,23
40:27.4,3:40:27,43,23
40:37.9,3:40:38,43,23
41:09.5,3:41:10,43,23
41:20.1,3:41:20,43,23
41:30.6,3:41:31,43,23
41:41.1,3:41:41,43,23
41:51.7,3:41:52,43,23
42:02.2,3:42:02,43,23
42:12.8,3:42:13,43,23
42:23.3,3:42:23,43,23
42:33.8,3:42:34,43,23
42:44.4,3:42:44,43,23
43:05.5,3:43:05,43,23
43:26.5,3:43:27,43,23
43:37.1,3:43:37,43,23
43:47.6,3:43:48,43,23
43:58.1,3:43:58,43,23
44:08.7,3:44:09,43,23
44:19.2,3:44:19,43,23
44:29.8,3:44:30,43,23
44:40.3,3:44:40,43,23
44:50.8,3:44:51,43,23
45:01.4,3:45:01,43,23
45:11.9,3:45:12,43,23
45:22.5,3:45:22,43,23
45:33.0,3:45:33,43,23
45:43.5,3:45:44,43,23
45:54.1,3:45:54,43,23
46:04.6,3:46:05,43,23
46:15.2,3:46:15,43,23
46:25.7,3:46:26,43,23
46:36.2,3:46:36,43,23
46:57.3,3:46:57,43,23
47:18.4,3:47:18,43,23
47:28.9,3:47:29,43,23
47:39.5,3:47:39,43,23
48:00.5,3:48:01,43,23
48:11.1,3:48:11,43,23
48:21.6,3:48:22,43,23
48:32.2,3:48:32,43,23
48:53.2,3:48:53,43,23
49:03.8,3:49:04,43,23
49:24.8,3:49:25,43,23
49:45.9,3:49:46,43,23
49:56.5,3:49:56,43,23
50:07.0,3:50:07,43,23
50:17.5,3:50:18,43,23
50:28.1,3:50:28,43,23
50:38.6,3:50:39,43,23
51:10.2,3:51:10,43,23
51:31.3,3:51:31,43,23
51:41.8,3:51:42,43,23
51:52.4,3:51:52,43,23
52:02.9,3:52:03,43,23
52:13.5,3:52:13,43,22
52:34.5,3:52:35,43,23
52:45.1,3:52:45,43,23
52:55.6,3:52:56,43,23
53:06.2,3:53:06,43,23
53:16.7,3:53:17,43,23
53:27.2,3:53:27,43,23
53:37.8,3:53:38,43,22
53:58.8,3:53:59,43,23
54:09.4,3:54:09,43,23
54:19.9,3:54:20,43,23
54:30.5,3:54:30,43,23
54:41.0,3:54:41,43,23
54:51.5,3:54:52,43,23
55:02.1,3:55:02,43,23
55:12.6,3:55:13,43,23
55:23.2,3:55:23,43,23
55:33.7,3:55:34,43,22
55:44.2,3:55:44,43,23
55:54.8,3:55:55,43,22
56:05.3,3:56:05,43,22
56:15.9,3:56:16,43,22
56:26.4,3:56:26,43,22
56:36.9,3:56:37,43,22
56:47.4,3:56:47,43,22
56:58.0,3:56:58,43,22
57:08.5,3:57:09,43,22
57:19.1,3:57:19,43,22
57:29.6,3:57:30,43,22
57:40.1,3:57:40,43,22
57:50.7,3:57:51,43,23
58:01.2,3:58:01,43,22
58:11.7,3:58:12,43,22
58:22.3,3:58:22,43,22
58:32.8,3:58:33,43,22
58:43.4,3:58:43,43,22
58:53.9,3:58:54,43,22
59:04.4,3:59:04,43,22
59:15.0,3:59:15,43,22
59:25.5,3:59:26,43,22
59:36.0,3:59:36,43,22
59:46.6,3:59:47,43,22
59:57.1,3:59:57,43,22
00:07.7,4:00:08,43,22
00:18.2,4:00:18,43,22
00:28.7,4:00:29,43,22
00:39.3,4:00:39,43,22
00:49.8,4:00:50,43,22
01:00.3,4:01:00,43,22
01:10.9,4:01:11,43,22
01:21.4,4:01:21,43,22
01:31.9,4:01:32,43,22
01:42.5,4:01:42,43,22
01:53.0,4:01:53,43,22
02:03.6,4:02:04,43,22
02:14.1,4:02:14,43,22
02:24.6,4:02:25,43,22
02:35.2,4:02:35,43,22
02:45.7,4:02:46,43,22
02:56.2,4:02:56,43,22
03:06.8,4:03:07,43,22
03:17.3,4:03:17,43,22
03:27.8,4:03:28,43,22
03:38.4,4:03:38,43,22
03:48.9,4:03:49,43,22
03:59.5,4:03:59,43,22
04:10.0,4:04:10,43,22
04:20.5,4:04:21,43,22
04:41.6,4:04:42,43,22
04:52.2,4:04:52,43,22
05:13.2,4:05:13,43,22
05:23.8,4:05:24,43,22
05:34.3,4:05:34,43,22
05:44.8,4:05:45,43,22
05:55.4,4:05:55,43,22
06:05.9,4:06:06,43,22
06:16.5,4:06:16,43,22
06:37.5,4:06:38,43,22
06:48.1,4:06:48,44,22
06:58.6,4:06:59,43,22
07:09.2,4:07:09,43,22
07:30.2,4:07:30,43,22
07:40.8,4:07:41,43,22
07:51.3,4:07:51,43,22
08:01.8,4:08:02,43,22
08:12.4,4:08:12,43,22
08:22.9,4:08:23,43,22
08:33.5,4:08:33,43,22
08:44.0,4:08:44,43,22
09:15.6,4:09:16,43,22
09:26.1,4:09:26,43,22
09:36.7,4:09:37,43,22
09:47.2,4:09:47,43,22
09:57.8,4:09:58,43,22
10:08.3,4:10:08,43,22
10:18.8,4:10:19,43,22
10:29.4,4:10:29,44,22
10:39.9,4:10:40,43,22
10:50.5,4:10:50,43,22
11:11.6,4:11:12,43,22
11:32.6,4:11:33,43,22
11:43.2,4:11:43,43,22
11:53.7,4:11:54,43,22
12:04.2,4:12:04,43,22
12:14.8,4:12:15,43,22
12:25.3,4:12:25,43,22
12:35.8,4:12:36,43,22
12:46.4,4:12:46,43,22
12:56.9,4:12:57,44,22
13:07.5,4:13:07,43,22
13:18.0,4:13:18,43,22
13:28.5,4:13:29,43,22
13:39.1,4:13:39,43,22
13:49.6,4:13:50,44,22
14:00.2,4:14:00,44,22
14:10.7,4:14:11,43,22
14:31.8,4:14:32,44,22
14:42.3,4:14:42,44,22
14:52.9,4:14:53,43,22
15:03.4,4:15:03,43,22
15:13.9,4:15:14,43,22
15:24.5,4:15:24,43,22
15:35.0,4:15:35,43,22
15:45.5,4:15:46,44,22
15:56.1,4:15:56,44,22
16:06.6,4:16:07,44,22
16:17.2,4:16:17,44,22
16:27.7,4:16:28,44,22
16:38.2,4:16:38,44,22
16:48.8,4:16:49,44,22
17:09.9,4:17:10,44,22
17:30.9,4:17:31,44,22
17:41.5,4:17:41,44,22
17:52.0,4:17:52,44,22
18:02.6,4:18:03,44,22
18:13.1,4:18:13,44,22
